AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Gesture
772,-6936,18316,-1017,19,-1693
700,-7020,18252,-984,-51,-1845
668,-6968,18236,-1043,-121,-2025
728,-6940,18312,-1104,-255,-2228
1012,-6896,18196,-1227,-273,-2461
852,-7100,18116,-1238,-321,-2531
1148,-7156,18388,-1240,-187,-2693
1024,-7224,18184,-1254,-17,-2890
1188,-7220,18436,-1202,134,-3047
300,-6768,18204,-479,949,-2348
408,-6644,18344,-444,960,-2406
400,-6772,18216,-433,1000,-2377
596,-6468,18180,-423,1086,-2486
484,-6572,18228,-461,1223,-2567
328,-6284,18332,-461,1211,-2607
284,-6512,18380,-471,1228,-2474
152,-6628,18384,-312,1285,-2346
212,-6516,18492,-246,1355,-2253
60,-6432,18424,-253,1342,-2246
760,-6652,18012,-267,1626,-2496
576,-6528,18120,-255,1679,-2590
696,-6564,18196,-245,1738,-2579
592,-6376,18232,-168,1951,-2561
484,-6392,18400,-107,2241,-2366
272,-6348,18292,-16,2289,-2256
176,-6256,18028,-116,2146,-2395
132,-6468,18180,-223,1917,-2683
48,-6416,18376,-331,1657,-2886
84,-6320,18336,-354,1402,-3017
452,-5968,18320,123,2752,-3266
304,-5880,18380,41,2832,-3140
324,-6004,18380,66,2975,-3131
236,-6092,18608,167,2932,-3176
132,-6168,18632,287,3068,-3152
132,-6212,18544,438,3250,-3166
-72,-5812,18360,433,3269,-3250
-348,-5572,18412,258,3116,-3345
-540,-5660,18340,25,2816,-3376
-628,-5772,18520,-72,2633,-3297
-340,-5712,18672,-226,1589,-3772
-424,-5532,18488,-171,1867,-3679
-696,-5476,18504,-206,1943,-3571
-712,-5420,18716,-181,1855,-3572
-804,-5592,18672,-206,1742,-3532
-932,-5448,18728,-267,1555,-3527
-1204,-5408,18856,-311,1192,-3466
-980,-5440,18768,-429,720,-3602
-860,-5528,18780,-510,391,-3722
-764,-5600,18576,-540,322,-3664
-652,-5344,18460,-513,405,-3226
-664,-5280,18720,-452,403,-3207
-724,-5116,18580,-450,330,-3153
-620,-5224,18564,-457,183,-3083
-572,-5644,18388,-418,152,-3121
-488,-5512,18492,-323,270,-3191
-376,-5356,18340,-213,462,-3159
-404,-5188,18180,-117,750,-2960
-260,-4972,18272,-47,1134,-2593
-192,-4832,18376,-73,1488,-2230
-1392,-4820,18796,-1255,-1777,-4983
-968,-4988,18720,-1334,-2085,-4992
-556,-4792,18640,-1262,-1983,-4890
-244,-4768,18564,-1057,-1429,-4341
184,-4672,18424,-781,-545,-3631
280,-4832,18272,-509,248,-3038
452,-4792,18116,-361,831,-2711
340,-4740,18356,-375,1128,-2708
-84,-4856,18140,-461,1088,-2724
168,-4808,18364,-560,965,-2950
-72,-4936,18216,-425,2913,-2361
-340,-4772,18492,-373,3107,-2225
-828,-4700,18684,-459,2900,-2372
-780,-4924,19068,-632,2286,-2781
-1244,-5100,19380,-911,1247,-3566
-1196,-4996,19596,-1243,-96,-4377
-1016,-5168,19396,-1391,-1209,-5005
-576,-5072,19284,-1489,-1776,-5305
40,-4796,18996,-1388,-1753,-5292
320,-4624,18672,-1271,-1303,-4868
412,-5528,18720,-523,2338,-4217
440,-5400,18572,-367,2724,-4376
-52,-5240,18688,-410,2481,-4786
-688,-5024,18640,-800,1864,-5265
-608,-4780,18760,-1142,1233,-5679
-464,-4660,18792,-1412,882,-5624
-416,-4872,18932,-1389,787,-5414
48,-5284,18844,-1248,1002,-5090
308,-5200,19024,-850,1268,-4992
348,-5104,18852,-672,1500,-4883
-840,-5008,18812,-557,1789,-4289
-840,-5016,18924,-375,1988,-4069
-812,-4904,18584,-278,2093,-3931
-956,-4716,18628,-312,2111,-3786
-1180,-4756,18772,-297,1991,-3766
-1212,-4436,18764,-427,1873,-3726
-1304,-4504,18616,-535,1691,-3583
-1288,-4464,18720,-688,1509,-3482
-1372,-4696,18660,-811,1199,-3349
-1056,-4936,18656,-844,1043,-3338
-184,-4768,18432,-1992,953,-4266
-244,-4536,18472,-2224,1097,-3863
-364,-4696,18380,-2596,1242,-3457
-264,-5168,18396,-2685,1488,-3056
-96,-5528,18632,-2409,1730,-2855
-336,-5840,18636,-2175,1893,-2885
-588,-5776,19024,-2019,1729,-3086
-856,-5680,18992,-1950,1471,-3220
-884,-5616,19192,-1783,1188,-3184
-1060,-5612,19164,-1624,904,-2877
-688,-5980,18788,-1571,-238,-1055
-576,-5924,18668,-1509,-138,-1229
-472,-6012,18748,-1486,-55,-1449
-640,-6000,18752,-1331,59,-1544
-776,-6184,18768,-1224,240,-1622
-876,-6020,18620,-1139,348,-1575
-1024,-6032,18704,-1099,393,-1487
-1244,-5900,18572,-1133,299,-1347
-1456,-6080,18712,-1146,167,-1171
-1264,-6124,18724,-1119,70,-1100
-1068,-6000,18304,-395,858,-862
-956,-6004,18436,-435,924,-952
-1072,-6128,18752,-465,902,-960
-956,-6148,18812,-310,690,-958
-828,-6188,18780,-225,410,-1074
-792,-6300,18560,-157,195,-1343
-472,-6120,18428,-240,45,-1630
-380,-5868,18420,-335,-125,-1888
-520,-5960,18396,-549,-214,-2016
-336,-5996,18556,-736,-331,-2008
320,-6656,19020,-1486,-1403,-3599
296,-6832,19208,-1494,-1393,-3695
400,-6836,19224,-1390,-1179,-3706
412,-6916,19240,-1182,-966,-3553
472,-7008,19192,-1070,-745,-3380
652,-7100,19052,-946,-540,-3294
888,-7160,18812,-864,-430,-3437
908,-7180,18788,-807,-242,-3740
900,-6984,19028,-739,137,-3923
580,-6940,19120,-574,445,-3900
224,-5936,18332,125,938,-4726
-40,-5796,18376,170,1316,-4478
-308,-5676,18332,116,1362,-4134
-432,-5576,18568,27,970,-4007
-392,-5444,18312,-216,370,-4170
-228,-5612,18100,-501,-196,-4531
128,-5844,18140,-659,-616,-4915
500,-5852,18164,-760,-792,-5323
608,-5980,18084,-670,-685,-5529
760,-6028,18060,-582,-356,-5614
368,-5952,18148,-223,2214,-4878
240,-5812,17956,-248,2385,-4848
-16,-5812,18288,-281,2434,-4832
4,-5892,18300,-250,2496,-4852
176,-5900,18168,-176,2688,-4810
124,-5892,18500,-48,2995,-4847
-168,-5936,18668,27,3399,-4832
-500,-5828,18892,223,3610,-4910
-824,-5860,18560,359,3793,-4719
-908,-5640,18728,475,3882,-4479
-120,-5300,18692,-264,750,-4836
-256,-5304,18664,-124,1083,-4709
-252,-5256,18900,63,1528,-4556
-420,-5292,18576,145,1757,-4245
-328,-5440,18632,172,1982,-4116
-476,-5364,18616,137,2026,-4100
-484,-5432,18584,181,2144,-4263
-692,-5172,18784,204,2097,-4414
-1020,-5072,18672,247,2039,-4419
-932,-4984,18636,205,1937,-4331
-892,-4828,18540,-219,871,-4153
-968,-4644,18460,-283,672,-4151
-932,-4652,18400,-462,382,-4194
-732,-4904,18468,-532,172,-4193
-444,-5064,18476,-587,138,-4314
-332,-4864,18596,-547,175,-4411
-472,-4840,18688,-559,275,-4457
-628,-4776,18696,-605,186,-4425
-720,-4864,18512,-767,33,-4425
-588,-5020,18616,-872,-50,-4394
-616,-5028,18828,-961,-1064,-4252
-312,-5040,18904,-877,-1299,-4431
-32,-5112,18684,-778,-1183,-4322
188,-4968,18348,-639,-611,-3948
208,-4908,18164,-395,213,-3430
36,-4680,18108,-325,849,-2992
-264,-4404,18208,-464,1093,-2823
-572,-4424,18748,-603,876,-2756
-436,-4664,18944,-632,684,-2662
-152,-4796,19052,-544,586,-2614
-152,-4440,18684,-507,994,-2236
40,-4592,18552,-551,812,-2407
208,-4544,18464,-672,831,-2512
392,-4628,18544,-680,995,-2446
492,-4800,18300,-639,1330,-2329
768,-4792,18380,-577,1777,-2408
624,-4684,18536,-597,2195,-2582
272,-4672,18864,-656,2375,-2671
64,-4744,18908,-447,2462,-2650
-252,-4556,18808,-560,2367,-2453
-224,-4696,18852,-1189,996,-3740
-200,-4736,18856,-1133,1146,-3639
-160,-4776,18860,-941,1412,-3478
24,-4960,18788,-794,1767,-3293
-100,-4868,18772,-667,2204,-3288
-296,-4696,18812,-606,2358,-3454
-580,-4836,18792,-599,2291,-3542
-752,-4900,18828,-730,2241,-3602
-1000,-4704,18688,-850,2014,-3643
-1336,-4696,18804,-977,1619,-3561
-1460,-4688,18664,-536,1541,-2927
-1692,-4448,18748,-415,1559,-2809
-1684,-4212,18700,-489,1691,-2700
-2008,-4232,18728,-609,1585,-2487
-2312,-4264,18724,-754,1339,-2195
-1952,-4524,18776,-722,1148,-1999
-1796,-4504,19036,-640,1006,-1894
-1484,-4576,19040,-558,877,-1873
-1064,-4524,18932,-550,699,-1915
-652,-4720,18720,-494,744,-1993
-16,-4108,17056,-922,2728,-2645
-8,-4152,17244,-1113,3047,-2632
-212,-4136,17476,-1366,3454,-2693
-660,-4304,17428,-1506,3707,-2856
-936,-4564,17852,-1596,3735,-2913
-832,-4708,18432,-1712,3747,-3266
-1356,-4976,18820,-1830,3409,-3726
-1836,-5176,19476,-1847,2666,-4425
-1936,-5512,19852,-1757,1715,-5227
-2024,-5664,19692,-1359,925,-5777
-1492,-4864,18776,-1902,-2371,-5305
-1152,-4992,18684,-1780,-1480,-4597
-1524,-5056,18496,-1651,-576,-4022
-1752,-5048,18628,-1584,60,-3531
-2088,-5088,18928,-1470,478,-3117
-2480,-5228,19064,-1407,560,-2882
-2972,-5072,19208,-1472,220,-2751
-3092,-5064,19460,-1538,-500,-2737
-2868,-4988,19136,-1652,-1166,-2829
-2424,-4964,18912,-1645,-1565,-2843
-1840,-5012,18584,-1387,201,-858
-1772,-5088,18848,-1430,161,-772
-1804,-5152,18708,-1440,38,-615
-1680,-4956,18688,-1564,-103,-570
-1664,-5324,18680,-1636,-275,-594
-1584,-5204,18640,-1726,-376,-517
-1364,-5492,18704,-1692,-449,-387
-1104,-5804,18724,-1523,-341,-362
-1072,-5892,18548,-1325,11,-188
-1096,-5396,18800,-1245,204,-48
-768,-5520,18660,-642,-944,468
-736,-5456,18748,-647,-1071,641
-544,-5516,18744,-683,-1216,705
-244,-5696,18600,-730,-1332,621
-8,-5832,18528,-723,-1315,410
104,-5740,18356,-646,-1188,122
112,-5496,18484,-614,-1006,10
80,-5452,18244,-623,-781,110
-80,-5416,18388,-613,-647,211
-352,-5160,18156,-614,-594,360
1220,-6004,18840,-990,-44,-1456
1156,-5884,18888,-985,-137,-1488
996,-5932,18628,-1094,-466,-1719
1208,-5848,18612,-1300,-830,-2078
1348,-5796,18616,-1651,-1027,-2535
1456,-5748,18332,-1570,-1244,-2869
1480,-5560,18208,-1774,-1176,-3182
1416,-5412,18196,-1930,-920,-3319
1412,-5504,18172,-1978,-617,-3348
1512,-5704,18504,-1933,-209,-3186
1636,-6116,18672,-1575,-1218,-2986
1660,-6048,18640,-1476,-1248,-3044
1712,-6060,18688,-1400,-1177,-2988
1796,-6020,18556,-1331,-996,-2718
2056,-6048,18280,-1162,-698,-2457
2184,-6068,18156,-1052,-395,-2248
2024,-5976,18116,-994,-193,-2146
2044,-5704,18480,-1114,-166,-2217
1964,-5920,18604,-1162,-424,-2148
2236,-6032,18620,-1182,-593,-2125
2328,-6180,18540,-1014,1781,-3230
2096,-6080,18560,-854,1720,-3286
2020,-5976,18420,-868,1537,-3272
2168,-5912,18196,-877,1557,-3481
2076,-5732,18152,-936,1726,-3553
2008,-5744,18248,-944,1910,-3528
1912,-5520,18528,-992,1992,-3464
1716,-5812,18508,-947,1973,-3420
1500,-5668,18384,-937,1913,-3347
1340,-5796,18464,-950,1749,-3291
1452,-5808,18568,-817,1149,-2707
1484,-5712,18632,-836,1114,-2669
1692,-5848,18520,-831,1119,-2704
1616,-5944,18684,-793,1112,-2826
1548,-5760,18708,-809,1060,-2922
1528,-5660,18540,-849,957,-2886
1504,-5712,18728,-826,919,-2882
1492,-5820,18616,-807,824,-2773
1524,-5728,18364,-824,780,-2737
1768,-5712,18488,-868,832,-2776
1704,-5688,18556,-600,1332,-2949
1668,-5624,18308,-630,1238,-2912
1624,-5584,18268,-708,1165,-2859
1788,-5448,18284,-711,1062,-2804
1844,-5404,18132,-854,1072,-2876
2084,-5628,18196,-967,1154,-3031
2036,-5708,18120,-1055,1202,-3205
1964,-5748,18232,-1062,1318,-3358
1968,-5804,18400,-1044,1564,-3556
1760,-5800,18696,-917,1814,-3496
1696,-5696,18608,-727,1171,-2841
1800,-5740,18404,-674,1275,-2800
1940,-5644,18124,-780,1396,-3013
1896,-5396,18088,-829,1628,-3152
1744,-5336,18108,-853,1870,-3105
1524,-5160,18432,-862,2174,-2986
1352,-5220,18560,-820,2356,-2773
1224,-5336,18748,-781,2442,-2581
940,-5416,18840,-650,2342,-2469
1204,-5744,18712,-544,2245,-2490
1664,-5532,18316,-1304,1264,-3081
1460,-5676,18416,-1240,1304,-3334
1276,-5448,18548,-1255,1236,-3424
1228,-5560,18512,-1216,1263,-3434
1284,-5504,18560,-1151,1354,-3341
1260,-5272,18532,-1140,1412,-3286
1308,-5312,18392,-1256,1372,-3285
1496,-5372,18324,-1358,1387,-3473
1400,-5384,18140,-1500,1419,-3690
1264,-5540,18292,-1532,1439,-3697
1228,-5588,18688,-1471,1239,-4025
1268,-5772,18792,-1457,1359,-3943
1268,-5868,18932,-1330,1514,-3868
1344,-5828,18852,-1165,1707,-3754
1184,-5892,18764,-1108,1861,-3676
1088,-5600,18656,-1160,1901,-3736
904,-5540,18544,-1363,1729,-3952
716,-5620,18944,-1487,1404,-4118
712,-5756,19080,-1532,1130,-4238
688,-5728,19276,-1412,902,-4261
360,-5688,18860,-1293,374,-3958
588,-5688,18880,-1195,292,-3976
504,-5820,19004,-1057,184,-3899
532,-5648,19072,-977,-11,-3783
804,-5632,18940,-894,-81,-3625
1148,-5648,18768,-766,71,-3497
1352,-5576,18640,-700,322,-3314
1404,-5552,18508,-667,479,-3197
1252,-5372,18488,-669,573,-3133
1052,-5448,18292,-730,450,-3144
1156,-5356,18472,-734,1216,-3107
1140,-5512,18548,-747,1169,-2970
1296,-5472,18576,-734,1208,-2901
1500,-5600,18320,-684,1210,-2915
1408,-5480,18384,-622,1341,-2904
1524,-5564,18276,-629,1457,-2916
1260,-5472,18340,-598,1564,-2972
1284,-5220,18380,-595,1624,-2975
1064,-5160,18504,-568,1740,-2869
1048,-5148,18736,-551,1746,-2743
500,-4984,18684,-444,2066,-2170
544,-4888,18416,-547,1993,-2215
536,-5072,18592,-686,1805,-2279
496,-5240,18676,-680,1692,-2313
732,-5232,18664,-645,1742,-2324
732,-5316,18684,-491,1812,-2350
576,-5024,18592,-472,1838,-2331
360,-5116,18704,-525,1623,-2275
156,-5052,18636,-747,1129,-2436
432,-4968,18464,-972,792,-2698
1016,-5560,18504,-896,852,-2094
952,-5340,18564,-817,1044,-2260
552,-5124,18676,-901,994,-2473
336,-4988,18676,-949,696,-2547
372,-4756,18632,-1135,452,-2460
596,-5000,18780,-1166,304,-2310
772,-5240,18600,-1210,227,-2392
1320,-5356,18540,-1141,374,-2508
1588,-5472,18580,-987,773,-2643
1656,-5460,18256,-831,1385,-2713
588,-5284,18544,-1247,751,-2926
880,-5144,18428,-1296,829,-3009
740,-5092,18164,-1349,962,-2952
688,-5156,18056,-1412,1154,-2906
440,-5264,18260,-1424,1268,-2895
180,-5144,18348,-1500,1284,-2893
72,-5152,18608,-1511,1163,-2816
12,-5244,18564,-1574,1117,-2739
124,-5228,18496,-1567,1189,-2701
132,-5496,18500,-1476,1330,-2653
-572,-5452,18860,-1205,1418,-1720
-868,-5272,18824,-1146,1528,-1640
-872,-5172,18948,-1114,1499,-1550
-968,-5060,19024,-1112,1375,-1345
-952,-5112,19036,-1090,1169,-1228
-900,-5052,18956,-1166,1012,-1316
-1060,-5164,18972,-1208,701,-1364
-996,-5340,18980,-1167,513,-1300
-688,-5280,18924,-1037,636,-1076
-728,-5196,18876,-915,818,-810
1016,-4212,18728,-1034,-21,-345
828,-4364,18744,-1043,178,-325
760,-4300,19108,-1037,276,-332
432,-4392,19092,-1013,282,-319
276,-4188,19104,-981,113,-249
312,-4332,19148,-980,-114,-137
524,-4228,18952,-1031,-401,-198
640,-4420,18988,-1063,-411,-259
712,-4244,18944,-1054,-335,-236
776,-4340,18976,-1010,-215,-140
400,-4132,18952,-1066,-272,-158
388,-4024,18844,-1161,-483,-189
600,-4268,18968,-1292,-849,-215
928,-4420,18816,-1444,-1077,-300
1096,-4696,18896,-1589,-1229,-466
1380,-4860,18992,-1600,-1434,-695
1760,-4844,19040,-1598,-1432,-940
2020,-4836,19164,-1599,-1335,-1122
2032,-4836,19168,-1457,-1129,-1206
2036,-5152,19312,-1263,-847,-1292
2008,-4804,18712,-1417,-1037,-2449
2036,-4952,18720,-1591,-1215,-2732
2264,-5012,18912,-1618,-1226,-2906
2284,-5068,18712,-1558,-1051,-2960
2360,-5012,18772,-1462,-683,-2938
2452,-4968,18500,-1333,-296,-2861
2184,-4868,18476,-1384,16,-2828
2132,-4916,18480,-1436,129,-2855
2184,-5048,18596,-1445,254,-3010
2176,-5144,18868,-1362,362,-3224
1648,-4804,18452,-1096,1259,-3889
1612,-4796,18548,-1034,1248,-3960
1424,-4676,18704,-968,1246,-4186
1024,-4636,18860,-1009,1199,-4332
808,-4276,18820,-1090,845,-4361
656,-4384,18760,-1268,318,-4263
932,-4552,18888,-1431,-124,-4211
1324,-4636,18832,-1491,-364,-4381
1684,-4752,18896,-1482,-403,-4504
1824,-4768,18852,-1395,-181,-4464
1632,-4712,19048,-766,1441,-3771
1696,-4896,19028,-601,1635,-3529
1524,-4700,18896,-466,1736,-3440
1488,-4576,18692,-460,1654,-3580
1344,-4292,18560,-633,1447,-3626
1360,-4236,18700,-816,1300,-3650
1576,-4416,18772,-834,1132,-3812
1484,-4504,18600,-933,1153,-3800
1860,-4632,18764,-933,1303,-3820
1756,-4684,18644,-943,1651,-3737
1076,-4528,18888,-740,1829,-3274
920,-4492,19052,-707,1937,-3226
820,-4292,19060,-706,2003,-3207
1028,-4408,18992,-732,1973,-3183
936,-4628,19168,-692,2008,-3173
816,-4540,19116,-563,2079,-3100
784,-4552,19296,-400,2103,-3012
648,-4320,19252,-340,1978,-2907
500,-4212,19028,-397,1682,-2824
684,-4208,18892,-532,1400,-2842
0,-4036,18872,-1352,-279,-4170
-160,-3864,18980,-1837,-1182,-4471
-148,-4076,19024,-2176,-1916,-4580
196,-4272,19116,-2235,-2225,-4535
592,-4516,19440,-2087,-2164,-4344
936,-4588,19400,-1805,-2027,-4092
1208,-4620,19184,-1651,-1885,-3961
1564,-4824,18752,-1562,-1587,-4013
1944,-4732,18456,-1438,-919,-4062
2028,-4760,18660,-1291,-99,-3924
1208,-4496,18928,-874,671,-3455
1216,-4276,18776,-803,872,-3335
1164,-4320,18496,-753,1135,-3046
1112,-4276,18520,-749,1368,-2783
1004,-4240,18360,-855,1479,-2619
1136,-4112,18648,-934,1368,-2640
1080,-3968,18888,-987,1212,-2797
948,-3984,18880,-1096,959,-2937
1004,-4012,19000,-1148,762,-2959
1196,-4232,18864,-1180,700,-2861
1148,-4648,18996,-724,1414,-3255
912,-4364,18860,-800,1299,-3154
748,-4248,18664,-980,908,-3107
864,-4364,18488,-1266,374,-3151
1088,-4336,18444,-1461,-52,-3367
1424,-4356,18268,-1657,-322,-3593
1732,-4180,18116,-1822,-252,-3850
1756,-4124,18420,-1818,-94,-4127
1508,-4388,18856,-1772,101,-4060
1208,-4516,19092,-1724,54,-3981
692,-4236,19152,-485,2360,-3106
232,-4260,19264,-528,1989,-3091
80,-4416,19304,-756,1321,-3157
468,-4364,19344,-885,692,-3247
764,-4576,19256,-902,421,-3129
1308,-4688,19140,-826,465,-3251
1248,-4540,19208,-740,553,-3372
1360,-4624,18984,-661,689,-3455
1360,-4504,18908,-670,995,-3422
1340,-4664,18872,-581,1221,-3193
1700,-4528,18552,-661,1216,-3393
1616,-4508,18632,-526,1591,-3223
1552,-4468,18540,-451,1862,-3117
1268,-4424,18564,-457,1973,-3047
1040,-4180,18596,-567,1779,-3096
968,-4204,18652,-775,1461,-3296
964,-4464,18656,-973,1061,-3492
1056,-4440,18756,-1119,775,-3590
1432,-4516,18668,-1035,871,-3612
1580,-4568,18780,-962,1185,-3567
1600,-4712,18960,-449,2494,-3506
1020,-4636,19068,-440,2534,-3678
776,-4340,19100,-519,2242,-3954
576,-4228,19044,-634,2011,-4057
472,-4360,19092,-717,1885,-4011
552,-4272,19068,-745,1916,-3859
512,-4332,19140,-631,1975,-3720
612,-4476,19144,-513,2101,-3579
372,-4400,19192,-332,2029,-3668
204,-4388,19192,-365,1884,-3752
464,-3944,18836,-301,1347,-3133
212,-3712,18752,-419,1605,-3147
-12,-3644,18660,-452,1629,-3054
-196,-3656,18800,-553,1713,-2949
-276,-3716,18900,-651,1703,-2826
-416,-3720,19232,-706,1565,-2782
-508,-3940,19432,-633,1420,-2833
-212,-3924,19364,-491,1360,-2806
-180,-3860,18868,-448,1368,-2832
-324,-3812,19100,-434,1348,-2961
-172,-3584,18596,-783,-181,-2120
16,-3600,18544,-942,-470,-2301
328,-3560,18468,-1000,-486,-2287
612,-3664,18732,-973,-291,-2248
828,-3832,18512,-939,-29,-2273
748,-3440,18480,-1101,155,-2550
492,-3732,18676,-1301,-48,-2730
260,-3700,18732,-1591,-429,-3014
400,-3848,18664,-1777,-767,-3279
584,-3984,18428,-1841,-731,-3396
328,-4084,18844,-1695,1338,-2765
172,-3924,19148,-1656,1518,-2651
-40,-4164,19344,-1591,1575,-2538
-60,-4232,19448,-1437,1752,-2338
-176,-4380,19292,-1102,2027,-2060
-212,-4136,19472,-910,2184,-1798
-636,-3992,19444,-934,2101,-1790
-940,-3916,19392,-1109,1757,-1880
-920,-3968,19380,-1165,1248,-1891
-940,-3924,19528,-1174,914,-1790
104,-4040,19120,-853,1657,-1441
-352,-4052,19164,-838,1678,-1212
-572,-3964,19192,-854,1425,-1053
-444,-4104,19100,-884,1213,-971
-364,-4000,19032,-911,1066,-981
-192,-4240,19032,-929,1104,-971
-236,-4356,19056,-848,1268,-1016
-200,-4256,18912,-664,1429,-974
-440,-4128,18984,-636,1356,-1036
-672,-4084,19044,-642,1158,-962
108,-3800,18688,-1126,1037,-893
-168,-3892,18716,-1155,1212,-744
-408,-4044,18724,-1142,1235,-532
-604,-4068,19116,-1181,1076,-475
-552,-4108,19196,-1160,739,-459
-348,-4348,19260,-1156,505,-594
-388,-4332,19228,-1143,406,-674
-420,-4632,19200,-1092,373,-696
-452,-4544,18976,-984,420,-682
-460,-4332,18944,-963,506,-625
1080,-6212,18556,-2485,-513,1790
1288,-6504,18532,-2237,-851,1244
1676,-6416,18508,-2059,-761,817
2072,-6420,18344,-1779,-449,529
2072,-6316,18376,-1574,-43,395
1964,-6224,18300,-1416,311,391
1740,-6212,18492,-1438,627,153
1540,-6284,18684,-1310,673,-212
1396,-6272,18644,-1268,586,-481
1384,-6572,18624,-1198,472,-716
1208,-6344,18856,-850,553,-2910
1732,-6452,18788,-882,361,-3180
1956,-6468,18708,-939,487,-3172
2212,-6784,18748,-800,763,-3487
2384,-6804,18620,-720,1215,-3662
2208,-6624,18900,-611,1553,-3716
1940,-6564,18740,-512,1712,-3726
1740,-6404,18856,-554,1735,-3981
1620,-6456,18872,-572,1838,-4024
1776,-6720,18744,-417,2042,-3864
1156,-6208,18544,365,2172,-4326
860,-6080,18524,388,2365,-4187
308,-5744,18600,122,2182,-4122
88,-5636,18652,-63,1757,-3996
60,-5760,18652,-209,1220,-4028
360,-5816,18680,-365,839,-4021
452,-6148,18700,-397,591,-4142
588,-6168,18676,-350,562,-4237
572,-5932,18704,-354,578,-4367
600,-5744,18436,-401,532,-4348
60,-5312,18512,92,1318,-3617
172,-5152,18492,-83,1150,-3451
376,-5356,18384,-160,899,-3406
716,-5488,18348,-226,736,-3583
1140,-5528,18212,-229,911,-3885
1136,-5320,18336,-355,1058,-4022
1148,-5576,18440,-289,1389,-3881
1088,-5796,18536,-74,1979,-3518
1160,-5772,18540,138,2557,-3398
988,-5372,18672,192,2918,-3355
616,-5540,18848,-136,1866,-4159
544,-5452,18992,-31,2078,-4074
640,-5300,18692,70,2339,-3953
432,-5284,18776,79,2408,-3782
276,-5344,18708,116,2608,-3772
132,-5284,18660,48,2419,-3882
116,-5396,18436,-9,2222,-4239
-196,-5080,18396,-187,1821,-4551
-60,-5096,18760,-334,1651,-4793
96,-5032,18688,-348,1649,-4697
-1240,-4636,19132,-343,1128,-4450
-1388,-4628,19132,-454,719,-4465
-1364,-4640,19304,-502,368,-4276
-1056,-4476,19168,-471,16,-4123
-836,-4796,19036,-489,-192,-3906
-424,-4760,19020,-424,-415,-3863
60,-4888,19028,-413,-476,-3798
560,-4800,18696,-400,-209,-3763
1236,-4860,18552,-306,569,-3453
1548,-5160,18424,-271,1697,-3210
-1116,-4440,19220,82,1586,-2980
-1128,-4472,19264,71,1086,-3063
-1024,-4572,19200,-7,433,-3234
-844,-4468,18976,-112,-101,-3485
-420,-4596,18648,-57,-129,-3426
356,-4564,18420,-93,743,-3101
280,-4708,18264,-21,1852,-2533
-228,-4480,18644,50,2867,-2221
-1256,-4276,18784,-55,3133,-2064
-1940,-4040,18876,-119,2866,-2153
-108,-4324,18956,-308,312,-2742
-212,-4500,19100,-314,307,-2840
-156,-4540,19008,-174,379,-2751
-112,-4304,19060,-207,435,-2811
-384,-4156,19096,-270,317,-3002
-592,-4060,19140,-251,42,-3082
-560,-4368,19104,-242,-368,-3247
-372,-4392,18884,-226,-492,-3450
-220,-4368,18768,-177,-524,-3474
-228,-3976,18748,-240,-353,-3241
-232,-4232,18816,-598,-889,-3389
-52,-4096,18800,-593,-941,-3496
-212,-4072,18892,-532,-945,-3452
176,-3868,18864,-459,-712,-3336
656,-3992,18756,-383,-235,-2970
496,-3720,18756,-392,75,-2846
404,-4008,18624,-504,117,-2804
400,-4128,18892,-532,-17,-2955
268,-4040,18748,-548,-171,-3159
212,-3900,18844,-529,-227,-3177
336,-4044,18952,-538,1020,-2461
20,-3720,18820,-585,1094,-2340
-160,-3960,18964,-647,842,-2493
-244,-4004,18980,-712,552,-2611
216,-3976,18912,-666,493,-2612
628,-3940,18728,-672,868,-2480
256,-3748,18768,-591,1091,-2344
412,-3752,18848,-646,1215,-2275
340,-3952,18836,-755,1196,-2370
432,-3932,18996,-828,1156,-2519
-600,-3948,19020,-948,2096,-2380
-744,-3964,18980,-965,1877,-2492
-604,-4196,19068,-903,1740,-2466
-536,-4036,19328,-918,1662,-2480
-576,-4228,19176,-831,1537,-2484
-420,-4004,19112,-728,1675,-2520
-776,-3948,19100,-749,1575,-2476
-1104,-3832,19176,-814,1392,-2513
-984,-3952,19196,-928,1079,-2575
-820,-4164,18920,-916,1017,-2574
-1084,-3972,19004,-896,1092,-2302
-1200,-3860,18916,-828,989,-2125
-1196,-3956,19056,-817,739,-1926
-708,-4004,18888,-697,740,-1773
-300,-3848,18644,-611,939,-1692
-496,-3572,18592,-803,1002,-1731
-660,-3508,18468,-974,696,-1853
-284,-3624,18504,-1227,585,-1949
-112,-3916,18404,-1408,706,-2072
-32,-3956,18604,-1461,902,-2293
-104,-4172,18316,-1603,1789,-4464
156,-4256,18572,-1852,1807,-4715
-216,-4452,18416,-1934,1610,-4947
-592,-4528,18640,-1887,1500,-5218
-1188,-4244,18616,-2050,1287,-5214
-1720,-4248,18764,-2246,834,-5444
-2192,-4144,19008,-2411,-109,-5511
-2380,-4252,19132,-2501,-1110,-5642
-2204,-4328,19180,-2575,-1943,-5630
-2208,-4696,19072,-2673,-2712,-5677
-2524,-4760,19804,-1570,1824,-1765
-2552,-4832,19832,-1455,1667,-1581
-2676,-5104,19740,-1313,1420,-1246
-2640,-4984,19596,-1240,1367,-1016
-2764,-4920,19680,-1096,1059,-911
-2728,-4984,19528,-1000,817,-713
