AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Gesture
6488,-9436,14276,-1762,76,399,3
6372,-9976,14764,-1455,146,388,3
6176,-9792,14976,-1731,126,193,3
6300,-9800,14964,-1786,-184,-90,3
6564,-9248,14528,-2183,-451,-291,3
6628,-9336,14540,-2432,-60,-129,3
6968,-9292,14180,-2158,186,-95,3
6868,-9756,14592,-1875,32,5,3
6676,-10012,14636,-1596,39,59,3
6504,-10096,14008,-2402,166,-102,3
6208,-10172,13904,-2200,86,-123,3
6416,-10096,13720,-2079,-103,-255,3
6728,-10064,13584,-1738,-454,-210,3
6712,-10212,13944,-1520,-605,-130,3
6424,-10664,13848,-1611,-478,-171,3
6416,-10588,14208,-1648,-390,-312,3
6536,-10352,14176,-1920,-206,-288,3
6948,-10340,13628,-1930,1,-254,3
6928,-10516,13808,-1783,-97,-117,3
6592,-10508,13700,-1505,177,-123,3
6864,-10716,13884,-1489,214,-87,3
6896,-10692,14048,-1530,236,25,3
6756,-11096,14016,-1552,187,75,3
6492,-10988,13976,-1659,-87,-69,3
6992,-10256,13752,-2108,45,-185,3
6480,-10712,13788,-1705,-63,-146,3
6592,-10320,13752,-1726,95,-88,3
6644,-10524,13592,-1652,253,38,3
6716,-10700,13508,-1527,135,119,3
3692,-3496,19292,-1031,-169,-301,3
4032,-3016,19480,-1064,23,-203,3
4524,-2972,19348,-914,258,90,3
4920,-3072,19468,-492,214,271,3
4092,-3496,19688,-369,-19,418,3
3856,-3848,20036,-305,-492,208,3
3376,-4204,20312,-644,-411,0,3
3172,-4368,20332,-1200,-376,-110,3
3572,-3940,20072,-1754,7,24,3
3652,-3944,19816,-1980,146,109,3
3704,-3640,18096,-2193,570,-169,3
3816,-3544,18252,-1764,520,45,3
4248,-3652,18376,-1448,255,248,3
4488,-4004,18592,-1290,378,362,3
4416,-4532,19184,-1467,388,441,3
4124,-4468,19124,-1808,267,564,3
3776,-4308,19280,-2173,185,518,3
3628,-4060,19376,-2461,-168,497,3
3280,-3984,19228,-2525,-258,563,3
3196,-4268,19288,-2734,-100,611,3
4228,-4408,18572,-2618,-420,108,3
3784,-4500,18448,-2415,-449,186,3
3232,-4560,18412,-2192,-330,22,3
3180,-4516,18316,-2027,-424,3,3
3200,-4712,18312,-1971,183,233,3
3268,-4648,18604,-2038,344,142,3
3720,-4792,18620,-2025,83,-35,3
4180,-4796,18372,-1999,-110,-1,3
4088,-4664,18404,-1997,-408,131,3
3964,-4632,18176,-1873,-457,220,3
3836,-4956,18156,-1575,-520,194,3
3336,-5260,18436,-1487,-347,330,3
3000,-5400,18516,-1499,-183,175,3
3204,-5452,18640,-1681,-144,-16,3
3584,-5596,18536,-1980,-231,-6,3
3648,-5520,18760,-2279,-329,223,3
3528,-5548,18508,-2351,-220,397,3
3360,-5420,18260,-2214,-135,319,3
3264,-5408,18280,-2000,-377,97,3
3416,-5472,18324,-1727,-397,-55,3
3316,-6244,18060,-1768,-282,-123,3
3384,-6232,18244,-1848,-455,-209,3
3528,-6400,18280,-2010,-557,-319,3
4012,-6232,17956,-2125,-285,-418,3
3960,-5800,17760,-2159,-398,-430,3
4016,-5884,17896,-1865,-709,-327,3
4172,-5916,17764,-1722,-492,-121,3
3904,-6052,18196,-1777,-172,433,3
3976,-6348,18244,-1949,244,489,3
3800,-6536,18188,-2162,47,357,3
4076,-6616,17788,-2064,-257,557,3
3944,-6588,17868,-2024,-329,482,3
3896,-6588,17640,-2053,-599,269,3
4028,-6528,17828,-2336,-888,287,3
3796,-6652,17540,-2433,-772,486,3
3644,-6612,17684,-2623,-493,554,3
3608,-6484,17676,-2452,-775,445,3
3468,-6580,17836,-2233,-995,432,3
3540,-6736,17720,-2277,-877,447,3
3636,-6824,17740,-2330,-635,322,3
3904,-6800,17152,-2348,-746,87,3
3960,-6876,17116,-2207,-864,92,3
3976,-6816,16892,-2030,-1007,95,3
3712,-6760,17088,-1845,-884,312,3
3504,-7080,17332,-1763,-453,276,3
3400,-7224,17132,-1731,-251,67,3
3504,-7236,17388,-1796,-719,-79,3
3756,-7440,17536,-2110,-976,-142,3
3800,-7476,17544,-2387,-1033,-171,3
4120,-7248,17384,-2532,-884,-158,3
4120,-7568,17352,-1850,-105,411,3
4512,-7524,17320,-1741,-59,400,3
4576,-7564,17544,-1765,-136,624,3
4296,-7932,17968,-2062,-220,799,3
3816,-7680,17532,-2435,-535,624,3
3084,-7708,17432,-2415,-1015,346,3
3276,-7404,16972,-2242,-1001,53,3
3428,-7120,16836,-1972,-761,-80,3
3472,-7508,17148,-1798,-427,-181,3
3988,-7456,17384,-1845,-291,-220,3
3972,-8200,16744,-1514,-45,-310,3
4168,-8264,16872,-1694,-9,-363,3
4484,-8060,16924,-1750,-455,-369,3
4764,-8108,16848,-1989,-269,-341,3
4380,-7764,16480,-2046,-75,-89,3
4240,-7828,16280,-1843,-111,-54,3
4320,-7936,16536,-1503,46,153,3
3728,-8276,16576,-1617,235,130,3
3716,-8584,16592,-1500,175,-101,3
4132,-8644,16884,-1625,130,-320,3
4308,-8392,16408,-1340,-623,-261,3
4352,-8816,16808,-1103,-366,-167,3
4392,-8648,16908,-1334,-460,-246,3
4268,-8992,17340,-1485,-632,-231,3
4660,-9108,17452,-2065,-572,-493,3
4684,-9180,17260,-2224,-1350,-390,3
4644,-8540,16492,-2442,-1202,-401,3
4320,-8268,16112,-2143,-1018,-373,3
3916,-8400,16648,-1740,-677,-280,3
4228,-8468,16800,-1506,-201,-336,3
4892,-8752,16632,-1527,-268,-444,3
4512,-9124,16976,-1453,-615,-647,3
4516,-9336,16856,-1785,-801,-760,3
4408,-9352,16704,-2042,-1024,-989,3
5104,-8792,16164,-2322,-721,-765,3
5048,-8412,15876,-2438,-702,-522,3
5132,-8312,15744,-2167,-717,-357,3
4920,-8528,16180,-1810,-561,-189,3
4832,-8760,16072,-1561,-469,-144,3
4716,-9120,16488,-1697,-674,-211,3
4240,-9020,16256,-1404,-667,-345,3
4312,-9300,16272,-1448,-559,-405,3
4500,-9220,16284,-1516,-634,-424,3
4748,-9144,16320,-1653,-360,-334,3
5236,-9256,16132,-1833,-50,-265,3
5040,-9256,16228,-1841,20,-75,3
4892,-9124,15968,-1882,-225,-57,3
4504,-9456,16004,-1781,-312,-79,3
4596,-9584,16108,-1781,-563,-235,3
4828,-9476,16104,-1737,-444,-374,3
4656,-9632,15852,-1886,-659,-368,3
4716,-9584,15628,-1860,-539,-502,3
4972,-9560,15960,-1661,-439,-570,3
4792,-9452,15912,-1746,-408,-668,3
5124,-9292,15636,-1589,-271,-766,3
5304,-9308,15456,-1423,-337,-654,3
5544,-9600,15804,-1515,165,-229,3
5324,-9820,15784,-1476,217,98,3
5320,-9768,15892,-1668,193,130,3
5232,-9604,16036,-1836,-191,69,3
5212,-10040,16008,-1711,-1069,-315,3
5396,-10068,16368,-1808,-1064,-315,3
5604,-9920,16156,-2065,-969,-314,3
5536,-9848,15700,-2326,-948,-193,3
5452,-9800,15348,-2622,-853,-139,3
4940,-10000,15264,-2414,-933,-95,3
4884,-9556,15160,-2218,-535,-164,3
4968,-9716,15028,-1907,-355,-89,3
4740,-9908,15080,-1592,-461,-165,3
5344,-10100,15504,-1575,-464,-190,3
5400,-9788,14884,-1428,-604,-642,3
5388,-9664,15028,-1731,-741,-480,3
5456,-9828,14876,-1743,-658,-363,3
5548,-9752,14684,-1610,-745,-212,3
5356,-9608,14460,-1480,-520,-52,3
5352,-9852,14800,-1242,8,109,3
5208,-9852,14896,-1227,363,124,3
5752,-9592,14860,-1180,795,169,3
5432,-9684,14936,-1297,713,212,3
5360,-9592,14960,-1247,712,309,3
5640,-9852,15676,-46,177,-192,3
5952,-10072,15760,-312,679,107,3
5356,-9716,15512,-665,622,91,3
5300,-10124,15624,-1060,708,481,3
5028,-10472,15108,-1178,1240,583,3
4660,-10180,14688,-1208,1410,196,3
4372,-10136,15220,-999,1231,55,3
4800,-10152,14740,-600,1624,132,3
4856,-10028,14968,-429,1519,72,3
5580,-10376,14988,-97,1153,68,3
5124,-10068,16032,-552,153,703,3
4784,-10088,15216,-775,494,672,3
4508,-9988,14972,-884,717,666,3
4320,-10164,15464,-770,924,738,3
4508,-10108,15508,-849,1416,715,3
4472,-10400,16372,-567,1282,761,3
4956,-10148,15964,-803,1211,665,3
5504,-9852,15632,-954,746,619,3
5252,-9800,15528,-1228,387,712,3
4288,-10016,15408,-1312,426,726,3
3676,-10424,15260,-1014,-52,-152,3
3728,-10728,15236,-918,-154,-109,3
4756,-10432,15736,-1143,231,15,3
4872,-9880,15324,-1391,197,25,3
4832,-9680,15292,-1425,562,226,3
4408,-9668,15260,-1420,804,337,3
3904,-9860,15220,-1286,609,380,3
3788,-10200,15488,-1293,653,327,3
3844,-10232,15392,-1362,540,93,3
4472,-9852,15084,-1348,-47,-152,3
4292,-9892,15332,-1216,139,-56,3
4288,-9960,15248,-1328,177,4,3
4116,-9980,15120,-1477,302,-11,3
4300,-9760,14680,-1584,650,38,3
4040,-10056,14260,-1274,452,6,3
3560,-10736,14788,-1089,450,-105,3
3600,-10876,14740,-842,567,-273,3
4284,-10368,14952,-1055,684,-236,3
508,-1704,19328,-1271,-227,-275,3
592,-2064,19240,-901,104,-181,3
860,-2248,19732,-911,230,-173,3
992,-2192,19996,-920,46,-239,3
1008,-2596,20052,-1214,-285,-241,3
812,-2356,19992,-1535,-506,-243,3
648,-2168,19708,-1856,-466,-226,3
1004,-1680,19496,-1825,80,60,3
1032,-1992,19560,-1788,870,400,3
1228,-2068,19820,-1635,1220,574,3
496,-2896,20352,-2241,-68,63,3
700,-2708,20260,-2154,-276,-27,3
760,-2784,20192,-1909,-416,95,3
520,-2856,20172,-1889,-554,20,3
112,-3124,20196,-1944,-295,25,3
76,-3324,19916,-2073,23,-35,3
-76,-3260,20024,-2428,54,-78,3
256,-3004,19680,-2460,-253,-37,3
648,-3048,19692,-2359,-310,19,3
404,-3292,20000,-2362,-127,228,3
196,-3660,19588,-1463,61,-173,3
-8,-3852,19512,-1525,-42,-369,3
-264,-3984,19664,-1771,-517,-722,3
856,-4540,19216,-1485,-902,-618,3
1004,-3652,19716,-2008,-253,-713,3
732,-3144,19840,-2288,-86,-411,3
824,-3472,19536,-2113,25,-187,3
900,-3676,19736,-2042,-173,-296,3
624,-3620,19524,-2035,-595,-380,3
588,-3548,19240,-1958,-642,-546,3
1084,-4648,20032,-2007,-386,-349,3
1004,-4664,19768,-2653,-320,-385,3
700,-4316,19512,-2698,-455,-404,3
680,-3868,19488,-2747,-313,-387,3
644,-3868,19324,-2633,-204,-489,3
1032,-4032,19192,-2393,-378,-439,3
1196,-4124,19216,-2641,-119,-456,3
1204,-4416,18968,-2304,-493,-616,3
1260,-4048,18680,-2130,-902,-890,3
596,-4388,18468,-2144,-1026,-845,3
1036,-5004,18708,-1531,-801,-158,3
888,-4976,18672,-1627,-722,-162,3
708,-5088,18516,-1633,-589,-183,3
652,-5008,18720,-1647,-393,-237,3
1208,-4936,18796,-1814,-271,-204,3
1552,-5044,18948,-1998,-321,8,3
1380,-5184,19104,-2151,-668,17,3
1120,-5156,18960,-2223,-902,-113,3
968,-5200,18772,-2044,-1107,-218,3
992,-4988,18420,-1833,-1022,-256,3
1312,-5876,18236,-2118,-990,-357,3
1136,-6040,18364,-2038,-1181,-458,3
1252,-5840,18200,-2162,-1022,-456,3
1384,-5840,18428,-2224,-470,-406,3
1656,-5900,18564,-2100,-354,-457,3
1940,-5832,18692,-2156,-448,-337,3
2044,-5624,18288,-2305,-761,-267,3
1972,-5940,18536,-2378,-1030,-241,3
1604,-6136,18400,-2454,-1025,-152,3
1240,-6196,18080,-2355,-1159,-266,3
1764,-7060,18268,-2184,-996,-446,3
1776,-6756,17940,-2331,-1208,-627,3
1408,-6152,17712,-2265,-1147,-833,3
1592,-6432,17616,-1916,-498,-759,3
2196,-6548,18064,-1419,-294,-826,3
2644,-6700,18020,-1590,-206,-947,3
2532,-6924,18400,-1599,-610,-736,3
2416,-7192,18548,-1732,-846,-518,3
2256,-6824,18476,-2092,-925,-350,3
2204,-6552,18148,-2242,-758,-185,3
2324,-7228,17572,-1658,-703,-404,3
2080,-7536,17804,-1667,-771,-228,3
2272,-7644,17688,-1908,-768,-469,3
2688,-7700,17984,-1996,-1002,-674,3
3296,-7324,17580,-2176,-1070,-735,3
3516,-7024,17164,-1885,-1293,-463,3
3120,-6984,17256,-1604,-1139,-233,3
2408,-7228,17772,-1425,-806,-144,3
2316,-7424,18152,-1529,-332,-206,3
2156,-7596,18156,-1696,-693,-467,3
2604,-7340,18200,-1798,-1485,-841,3
3012,-7508,17940,-2053,-1104,-938,3
3468,-7804,17672,-2073,-1029,-1091,3
3644,-7552,17128,-2190,-1502,-1104,3
3388,-7772,16912,-2231,-1725,-884,3
2960,-7880,16804,-2310,-1739,-802,3
2764,-7964,16528,-2007,-1356,-772,3
2716,-7588,16500,-1837,-1123,-931,3
3308,-7316,16656,-1388,-964,-947,3
3328,-7328,17160,-929,-1028,-878,3
3688,-7552,17224,-2183,-850,-1571,3
3608,-6904,16904,-2155,-587,-1207,3
4100,-7100,16816,-1725,-692,-634,3
3692,-7804,17684,-1512,-1022,-257,3
3148,-8220,17948,-1653,-1098,-57,3
2520,-8388,18116,-2030,-1369,-404,3
2848,-7952,17732,-2479,-1156,-718,3
3336,-7952,17696,-2703,-642,-802,3
3620,-8232,17492,-2659,-473,-881,3
4136,-8008,16920,-2839,-774,-840,3
4100,-8372,17084,-2322,-712,-379,3
4112,-8284,17192,-2407,-591,-321,3
4224,-8236,17136,-2580,-674,-289,3
4864,-7976,16824,-2639,-524,-200,3
4680,-8040,16688,-2309,-546,91,3
4604,-8272,16648,-2315,-387,122,3
4404,-8492,16612,-2071,-419,192,3
4060,-8676,16824,-2061,-552,145,3
3912,-8492,16948,-2083,-650,151,3
3724,-8144,17028,-2344,-532,38,3
4708,-8432,16112,-1939,-378,163,3
4036,-8844,16392,-1768,-463,321,3
3616,-9020,16424,-1595,-564,230,3
3332,-9372,16952,-1543,-915,38,3
3280,-9468,16996,-1611,-991,-293,3
3644,-9188,16472,-1734,-910,-627,3
4032,-8908,16420,-1959,-910,-908,3
4584,-8696,16300,-2054,-425,-833,3
4852,-9080,16228,-2088,-120,-545,3
4812,-9412,16340,-1784,-481,-426,3
4248,-9144,16188,-1746,-578,-30,3
4324,-9160,16272,-1789,-842,-56,3
4344,-9004,16492,-1890,-703,-74,3
4024,-8768,16276,-2144,-634,-108,3
3948,-9144,16344,-1962,-548,-266,3
4144,-9212,16048,-1832,-549,-386,3
4420,-9092,16140,-1826,-885,-398,3
4880,-9236,16412,-1651,-804,-220,3
5124,-8928,16708,-1870,-398,-5,3
5060,-8916,16720,-2036,-232,181,3
4648,-9660,15356,-2674,-208,-602,3
4776,-9412,15020,-2675,-27,-593,3
5008,-9452,14880,-2372,-72,-396,3
4784,-9564,14664,-2041,-261,-248,3
4588,-9980,15000,-1680,-371,-141,3
4448,-10188,15056,-1734,-441,-229,3
4460,-10300,15068,-1579,-520,-339,3
4784,-10116,14984,-1833,-277,-510,3
4524,-10128,15236,-1891,-325,-506,3
4648,-9968,15028,-1958,-196,-446,3
4380,-10724,15068,-1842,-604,-1062,3
4612,-10600,14892,-1926,-770,-1295,3
4948,-10152,14768,-1952,-552,-1356,3
5328,-10068,14796,-1963,51,-1315,3
5588,-9872,14676,-1891,220,-1181,3
5476,-10292,15004,-1831,41,-941,3
5468,-10372,14988,-1671,-542,-845,3
5056,-10436,14752,-1798,-853,-694,3
4588,-10372,14672,-1855,-840,-856,3
4712,-10136,14504,-1850,-445,-1024,3
716,-2288,19088,-1001,-143,-45,3
264,-2624,19116,-820,44,-16,3
196,-2624,19424,-880,-61,-102,3
368,-2700,19652,-778,-100,-108,3
456,-2764,20020,-1067,-169,-59,3
436,-2904,20036,-1131,90,-178,3
648,-2948,19924,-1526,183,-353,3
660,-2896,19624,-1745,-72,-464,3
648,-2460,19220,-1712,-461,-466,3
600,-2304,19020,-1420,-484,-316,3
512,-3076,20216,-1705,-406,414,3
64,-2956,20136,-2053,-82,371,3
-188,-3028,19904,-2231,-145,-13,3
220,-2676,19980,-2224,-323,-393,3
772,-2428,19876,-2013,-570,-436,3
1204,-2584,20300,-1753,-1119,-482,3
1300,-2976,20592,-1757,-1498,-363,3
708,-3208,20760,-1912,-1179,60,3
284,-3396,20392,-2209,-564,246,3
372,-3428,19896,-2354,-239,225,3
696,-4064,18884,-1528,-227,-21,3
708,-4140,18672,-1328,-159,102,3
496,-4156,18764,-991,-183,51,3
476,-4356,18920,-650,-323,61,3
572,-4536,19080,-725,-374,-11,3
616,-4600,19400,-860,-666,-153,3
680,-4872,19664,-1081,-688,-81,3
496,-4712,19760,-1705,-549,-191,3
412,-4528,19372,-1985,-23,48,3
340,-4640,19172,-1928,383,57,3
572,-4720,18992,-1605,-579,-540,3
744,-4688,19040,-1497,-465,-675,3
1276,-4844,19148,-1317,-298,-780,3
1284,-5000,19544,-1421,-642,-531,3
1400,-5036,19304,-1667,-647,-305,3
636,-5068,19380,-1827,-816,-207,3
496,-5356,19164,-1930,-620,-287,3
712,-5196,19148,-2147,-456,-353,3
756,-5076,19188,-2038,-262,-389,3
1000,-4888,19136,-1872,-332,-519,3
680,-5748,19272,-2551,-36,25,3
1104,-5528,18916,-2712,-240,-146,3
1460,-5600,18752,-2665,-473,-380,3
1208,-5460,18736,-2721,-908,-388,3
1448,-5356,18676,-2729,-750,-304,3
1396,-5228,18412,-2562,-644,-189,3
1400,-5232,18240,-2331,-359,14,3
824,-5240,18360,-2048,-199,61,3
792,-5536,18628,-1841,-30,121,3
424,-5852,19128,-2030,-56,-35,3
1740,-6096,18632,-2193,-251,-464,3
1284,-6528,18536,-2055,-575,-474,3
1132,-6800,18744,-2389,-720,-373,3
1064,-6252,18212,-2737,-492,-314,3
1352,-6316,18428,-2929,-132,-325,3
1060,-6056,18240,-2760,-137,-383,3
1120,-5884,17948,-2667,-30,-370,3
944,-6536,18084,-2295,-221,-478,3
888,-6516,18136,-2570,-362,-835,3
1004,-6476,17980,-2110,-813,-1048,3
1244,-7412,18228,-1516,-792,-1696,3
1748,-7096,18036,-1638,-1045,-1887,3
2116,-6988,17972,-1625,-1217,-1950,3
2232,-6664,17884,-1649,-1126,-1752,3
2416,-6692,17900,-1728,-818,-1423,3
2564,-6684,18016,-1770,-777,-1051,3
2112,-6676,18140,-1625,-1183,-1009,3
1984,-6800,18116,-1587,-1296,-1170,3
1676,-7152,18328,-1667,-1238,-1311,3
1836,-7060,18160,-1743,-825,-1289,3
1740,-7064,17188,-2535,-918,-46,3
1836,-6868,17340,-2349,-646,-232,3
1860,-7072,17592,-2101,-581,-272,3
2292,-7428,17884,-2117,-611,-457,3
2220,-7540,17860,-2513,-820,-490,3
2488,-7456,17520,-2814,-823,-456,3
2212,-7144,17364,-2864,-897,-321,3
2512,-7028,16976,-2701,-811,-165,3
2468,-7120,17212,-2202,-671,13,3
2420,-7308,17468,-2082,-556,107,3
2112,-8224,17452,-1720,-950,-740,3
1896,-8512,17432,-1811,-1029,-1048,3
1976,-8636,17624,-1956,-1083,-1232,3
2248,-8288,17556,-2106,-860,-1375,3
2684,-8120,17148,-2037,-691,-1497,3
3076,-7844,17008,-1716,-955,-1458,3
3424,-7900,17216,-1489,-965,-1055,3
3428,-8380,17520,-1356,-1249,-643,3
3272,-8428,17804,-1664,-1118,-388,3
2580,-8564,17836,-2014,-1352,-357,3
2536,-8460,17108,-2012,-1146,-1381,3
2848,-7968,16732,-1951,-892,-1539,3
3332,-7828,16424,-1507,-1037,-1625,3
3464,-8208,16788,-1181,-857,-1465,3
3500,-8344,17544,-1042,-1153,-981,3
3444,-8428,17168,-1286,-1349,-814,3
3124,-8384,17440,-1451,-1627,-693,3
3092,-8412,17336,-1802,-1367,-706,3
3060,-8140,17116,-2040,-968,-726,3
2960,-8220,17388,-1950,-934,-844,3
3476,-8484,17004,-2085,-838,-718,3
3388,-8396,16972,-2131,-874,-732,3
3376,-8444,17100,-2497,-785,-822,3
3608,-8448,16996,-2676,-722,-836,3
3852,-8588,16476,-2708,-797,-733,3
4004,-8720,16348,-2641,-838,-705,3
3764,-8768,15976,-2576,-1186,-662,3
3804,-8788,15828,-2297,-1451,-650,3
3928,-8416,15988,-2059,-1305,-495,3
3624,-8552,16004,-1870,-1059,-330,3
4000,-8520,15972,-2182,-425,-245,3
4128,-8808,16308,-1976,-540,-135,3
4048,-9156,16332,-1948,-823,-105,3
4072,-9404,16392,-2196,-666,-193,3
4048,-9296,15968,-2374,-682,-202,3
4044,-9000,15888,-2410,-700,-248,3
4036,-8920,15444,-2370,-369,-157,3
4092,-8892,15472,-1973,-107,0,3
4408,-9252,15884,-1572,-59,177,3
4260,-9364,16112,-1465,-119,269,3
4336,-9480,16196,-1814,-1061,-305,3
4256,-9456,16340,-1920,-716,-204,3
4112,-9520,16456,-1994,-455,-147,3
3996,-9596,16516,-2186,-390,-100,3
3992,-9528,16344,-2371,-356,-180,3
4004,-9508,16164,-2449,-626,-227,3
3732,-9788,16120,-2439,-664,-415,3
4140,-9560,15888,-2252,-938,-502,3
4408,-9496,15852,-1981,-987,-401,3
4260,-9544,16044,-1973,-963,-271,3
4136,-10076,15580,-2232,-1031,-319,3
4096,-10060,15380,-2126,-834,-333,3
4076,-10036,15120,-2066,-656,-348,3
3792,-9980,15128,-1958,-447,-534,3
4360,-9784,15416,-1839,-188,-542,3
4744,-9960,15956,-1599,-1,-373,3
4992,-9804,16140,-1808,-211,-228,3
5160,-10208,16140,-1791,-376,-97,3
4668,-10132,15872,-1999,-938,22,3
4216,-10148,15888,-2160,-813,115,3
4364,-10388,15168,-2225,-443,29,3
3752,-10432,14784,-2217,-697,23,3
3604,-10280,14684,-2106,-651,-212,3
4272,-10636,15208,-1706,-472,-317,3
4092,-10576,15432,-1961,-435,-322,3
4736,-10356,15120,-2104,-188,-388,3
4940,-9968,14836,-2248,-30,-185,3
5044,-10440,14964,-2122,-74,-113,3
4616,-10708,14852,-2187,-515,-76,3
4308,-10648,14644,-2037,-662,-111,3
4868,-10468,14336,-2122,-772,-295,3
4636,-10360,14224,-2031,-579,-179,3
4576,-10440,14364,-1742,-192,-69,3
4976,-10476,14560,-1543,-157,94,3
4528,-10868,14568,-1519,-219,145,3
4308,-10880,14720,-1652,-566,-23,3
4532,-11132,14840,-1936,-541,-242,3
4504,-10592,14148,-1965,-575,-364,3
4960,-10404,14044,-2058,-585,-433,3
5004,-10232,13852,-1660,-468,-206,3
4476,-10756,14120,-878,126,82,3
4552,-11004,14340,-772,-216,12,3
4512,-11012,14432,-793,-571,-43,3
4244,-11172,14196,-819,-532,-65,3
4400,-11144,14364,-828,-272,-156,3
4352,-11132,14352,-929,-26,-206,3
4516,-10984,14380,-999,89,-210,3
4680,-10892,14356,-1093,126,-194,3
4612,-10932,14000,-1005,196,-124,3
4668,-10868,14180,-899,-9,-159,3
4432,-11240,14740,-628,51,-140,3
4952,-10884,14796,-688,132,-105,3
5176,-11040,14920,-795,-68,-98,3
4884,-10984,15044,-937,-296,-68,3
4552,-11112,14724,-1083,-284,-70,3
4308,-10984,14228,-1065,-166,-176,3
4340,-11124,14304,-965,-93,-297,3
4368,-11048,14548,-911,-36,-411,3
5224,-10912,14668,-793,-32,-434,3
5304,-10968,14716,-773,-26,-122,3
4040,-11300,14804,-983,-537,-106,3
4228,-11340,14284,-1125,-406,-266,3
4548,-10964,14348,-1094,-279,-346,3
4720,-10860,14412,-942,-192,-334,3
5020,-10940,14844,-885,-169,-230,3
5016,-11084,14884,-1008,-25,-88,3
4924,-11120,14728,-1186,-191,-78,3
4840,-10828,14356,-1179,-330,-152,3
4520,-10832,14124,-1109,-589,-145,3
4228,-11056,14168,-964,-499,-138,3
4712,-11000,14068,-934,-47,-302,3
4844,-10952,14152,-746,-71,-252,3
4536,-11244,14144,-875,2,-246,3
4404,-11380,14344,-626,-68,-302,3
4888,-11080,14396,-849,193,-374,3
5012,-11144,14316,-679,119,-281,3
5252,-11140,14384,-780,-7,-255,3
5152,-11152,14764,-775,-156,-108,3
5052,-10712,14596,-838,-133,1,3
4644,-10904,14448,-803,-112,56,3
5012,-11428,14528,-888,-325,-155,3
4888,-11340,14412,-1027,-157,-205,3
5084,-11076,14368,-955,-154,-253,3
5116,-11116,14440,-944,-78,-183,3
5080,-11148,14588,-883,-27,-185,3
5072,-10688,14700,-851,19,-133,3
5160,-10852,14940,-903,97,-44,3
4964,-11160,15048,-989,-41,-18,3
4672,-11172,14860,-1079,-274,-68,3
4592,-11280,14712,-1218,-338,-185,3
4900,-11108,14344,-1260,-24,-141,3
4852,-11100,14176,-1054,-200,-201,3
4960,-10988,14088,-1085,-118,-228,3
4784,-11068,14196,-1018,-45,-180,3
5024,-11176,14264,-992,-69,-234,3
5124,-11028,14212,-1052,-68,-257,3
5132,-11008,14240,-985,-204,-227,3
4996,-11040,14396,-871,-372,-186,3
4836,-11052,14140,-733,138,-407,3
4884,-11108,14380,-728,433,-394,3
5176,-11140,14420,-668,423,-456,3
2096,-9408,15984,-1133,293,61,3
2128,-9332,16080,-898,267,29,3
1988,-9532,16356,-734,-14,-14,3
1880,-9628,16340,-866,129,-38,3
1656,-9492,16352,-926,-158,0,3
1720,-9516,16120,-968,56,-127,3
1400,-9400,16032,-598,-499,-98,3
1348,-9724,16036,-373,-272,-134,3
1292,-9672,16356,-469,-285,-22,3
1316,-9852,16472,-494,-89,72,3
4276,-12152,13568,-1014,-1062,-1469,3
4444,-11900,13528,-1233,-1305,-1414,3
4844,-11396,13680,-1465,-1575,-999,3
4688,-11412,13568,-1228,-1519,-490,3
4192,-11608,13392,-1128,-1362,-340,3
4316,-12072,13292,-1008,-1356,-402,3
4104,-12280,13608,-981,-1308,-679,3
3868,-12492,13748,-1067,-1510,-1090,3
3844,-12472,13544,-1249,-1410,-1501,3
4240,-12288,13648,-1392,-1390,-1850,3
5104,-12512,13948,-1453,-989,-1879,3
5276,-12384,13780,-1360,-859,-1704,3
5316,-12256,14120,-1539,-943,-1579,3
5468,-12308,14336,-1587,-993,-1580,3
5656,-12240,14316,-1558,-1302,-1573,3
5540,-12560,14364,-1442,-1653,-1710,3
5240,-12740,14324,-1633,-1725,-1937,3
5148,-12888,14268,-2018,-1665,-2151,3
4812,-12720,13840,-2367,-1599,-2470,3
4728,-12688,13432,-2467,-1204,-2797,3
6604,-12116,11900,-1894,-1187,435,3
6328,-12252,11480,-1975,-1139,357,3
6040,-12236,11252,-1931,-718,421,3
6680,-12044,11512,-1929,123,851,3
6928,-11716,11824,-1829,527,1251,3
7152,-12280,11860,-1639,550,1348,3
7316,-12124,11748,-1709,226,1382,3
7248,-12084,11492,-1723,-253,1476,3
6564,-11412,11132,-1431,-486,1587,3
6096,-11540,11324,-856,-460,1833,3
6524,-11400,12280,-160,-624,170,3
6792,-11428,12688,42,-719,424,3
6716,-11824,12840,131,-1533,373,3
6624,-11552,12244,361,-1592,129,3
6516,-11924,12428,20,-1939,-119,3
6476,-11776,12184,-414,-1390,160,3
6400,-11548,11924,-534,-510,413,3
6172,-11664,11856,-165,-507,607,3
5888,-11884,12360,209,-588,455,3
5876,-12416,12604,434,-607,77,3
-296,-11144,16948,-3196,-204,-1287,3
-264,-10900,17004,-3359,-279,-1373,3
-432,-10640,16816,-3490,-329,-1395,3
-476,-11104,16436,-3532,-44,-1351,3
-676,-11580,16904,-3756,120,-1378,3
-632,-11872,16872,-4207,245,-1620,3
-660,-12056,16652,-4530,180,-2102,3
-788,-11720,16500,-4749,109,-2605,3
-728,-11584,16532,-4894,-216,-3166,3
-548,-11396,16180,-4796,-576,-3758,3
192,-12540,14632,-3431,25,-448,3
